Kod stacji,Nazwa stacji,Rok,Miesiac,Dzien,Godzina,Temperatura powietrza,Status pomiaru TEMP,Temperatura termometru zwilzonego,Status pomiaru TTZW,Wskaznik lodu [L/W],Wskaznik wentylacji [W/N],Wilgotnosc wzgledna,Status pomiaru WLGW,Kod kierunku wiatru [kod],Status pomiaru DKDK,Predkosc wiatru [m/s],Status pomiaru FWR,Zachmurzenie ogolne,Status pomiaru ZOGK,Widzialnosc [kod],Status pomiaru WID
250190390,KRAKÓW-OBSERWATORIUM,2015,10,17,12,12.8,,12.1,,W,W,92,,  W,,1,,8,,5,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,17,18,10.7,,10.2,,W,W,94,,WNW,,1,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,18,6,6.4,,6.2,,W,W,97,,WNW,,2,,6,,5,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,18,12,12.7,,9.0,,W,W,61,,WSW,,2,,5,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,18,18,7.4,,6.8,,W,W,92,,  C,,0,,4,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,19,6,5.6,,5.4,,W,W,97,,SSE,,1,,5,,5,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,19,12,12.6,,9.4,,W,W,66,,  E,,2,,6,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,19,18,8.5,,7.8,,W,W,91,,ENE,,2,,6,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,20,6,7.0,,5.8,,W,W,84,,  N,,1,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,20,12,7.9,,6.8,,W,W,86,,  N,,2,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,20,18,7.5,,6.6,,W,W,88,,WNW,,2,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,21,6,7.5,,7.1,,W,W,95,, NW,,1,,7,,5,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,21,12,9.6,,7.8,,W,W,78,,  N,,2,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,21,18,7.9,,7.3,,W,W,92,, NW,,2,,7,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,22,6,7.5,,7.2,,W,W,96,,WNW,,2,,7,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,22,12,9.3,,7.3,,W,W,76,,  W,,2,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,22,18,8.1,,6.8,,W,W,83,,  C,,0,,7,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,23,6,7.9,,7.6,,W,W,96,,WNW,,3,,8,,5,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,23,12,11.5,,9.2,,W,W,74,,WNW,,3,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,23,18,10.8,,8.3,,W,W,71,,WNW,,3,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,24,6,8.8,,7.7,,W,W,86,,  W,,1,,7,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,24,12,13.0,,8.9,,W,W,57,,  S,,1,,1,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,24,18,6.7,,6.1,,W,W,92,, SE,,1,,0,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,25,6,2.1,,2.0,,W,W,98,,  C,,0,,6,,2,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,25,12,12.0,,9.4,,W,W,71,,WNW,,3,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,25,18,10.5,,9.0,,W,W,82,,WNW,,3,,6,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,26,6,6.6,,6.2,,W,W,94,,NNE,,1,,4,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,26,12,12.8,,8.8,,W,W,58,, NE,,2,,4,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,26,18,6.5,,5.4,,W,W,85,,ENE,,1,,3,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,27,6,2.0,,1.9,,W,W,98,,ESE,,1,,8,,2,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,27,12,11.5,,7.6,,W,W,57,, SE,,2,,1,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,27,18,7.0,,5.8,,W,W,84,, SE,,2,,0,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,28,6,-0.4,,-0.4,,W,W,100,,ESE,,1,,0,,3,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,28,12,12.0,,7.2,,W,W,49,,  E,,2,,1,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,28,18,9.8,,7.0,,W,W,67,,  E,,2,,6,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,29,6,3.0,,2.8,,W,W,97,,ENE,,1,,5,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,29,12,14.0,,9.6,,W,W,56,,  E,,2,,4,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,29,18,7.8,,6.8,,W,W,87,,ESE,,1,,6,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,30,6,4.3,,4.1,,W,W,97,,  C,,0,,2,,4,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,30,12,14.9,,11.1,,W,W,63,,  E,,2,,3,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,30,18,7.6,,6.7,,W,W,88,,ESE,,2,,0,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,31,6,2.3,,2.3,,W,W,100,,ESE,,2,,8,,1,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,31,12,4.7,,4.4,,W,W,96,, SE,,2,,8,,4,
250190390,KRAKÓW-OBSERWATORIUM,2015,10,31,18,5.4,,5.2,,W,W,97,,  C,,0,,8,,2,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,1,6,1.0,,1.0,,W,W,100,, NW,,1,,8,,2,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,1,12,13.8,,8.8,,W,W,50,,  S,,1,,2,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,1,18,5.7,,4.7,,W,W,86,,  C,,0,,1,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,2,6,-0.2,,-0.4,,W,W,96,,  C,,0,,1,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,2,12,12.4,,7.2,,W,W,46,,  W,,2,,4,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,2,18,4.8,,3.9,,W,W,87,,  C,,0,,2,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,3,6,-2.1,,-2.3,,L,W,94,,  C,,0,,3,,5,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,3,12,13.2,,7.8,,W,W,45,,SSE,,1,,0,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,3,18,5.2,,4.4,,W,W,88,,  C,,0,,0,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,4,6,0.4,,0.3,,W,W,98,,  C,,0,,4,,5,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,4,12,13.1,,7.6,,W,W,44,,WSW,,1,,5,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,4,18,5.0,,3.8,,W,W,83,,WNW,,1,,4,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,5,6,-0.8,,-0.9,,W,W,98,,  C,,0,,1,,5,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,5,12,8.7,,6.1,,W,W,68,,SSE,,2,,0,,5,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,5,18,1.1,,1.0,,W,W,98,,ENE,,1,,8,,2,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,6,6,0.3,,0.3,,W,W,100,, NW,,1,,8,,2,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,6,12,8.6,,6.0,,W,W,68,, SE,,3,,5,,5,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,6,18,2.8,,2.6,,W,W,97,, SE,,1,,8,,2,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,7,6,2.8,,2.5,,W,W,95,,  W,,1,,6,,5,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,7,12,10.3,,9.2,,W,W,87,,  W,,1,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,7,18,11.1,,10.8,,W,W,96,,  W,,1,,8,,4,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,8,6,12.0,,11.4,,W,W,93,, SW,,1,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,8,12,17.0,,11.4,,W,W,50,,WNW,,6,,1,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,8,18,12.5,,9.0,,W,W,63,, NW,,3,,0,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,9,6,4.3,,4.1,,W,W,97,,  C,,0,,7,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,9,12,12.5,,11.0,,W,W,83,,WNW,,5,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,9,18,12.5,,11.5,,W,W,89,,  W,,3,,5,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,10,6,12.5,,10.9,,W,W,82,,WNW,,3,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,10,12,12.8,,11.6,,W,W,87,,WNW,,4,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,10,18,14.9,,12.0,,W,W,71,,  W,,4,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,11,6,13.4,,11.8,,W,N,82,,  W,,4,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,11,12,14.5,,13.0,,W,N,83,,WNW,,4,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,11,18,14.1,,12.8,,W,N,85,,WNW,,2,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,12,6,12.0,,11.1,,W,N,89,,WNW,,2,,3,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,12,12,12.3,,9.6,,W,N,69,, NW,,4,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,12,18,11.2,,8.6,,W,N,68,,WNW,,2,,3,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,13,6,4.0,,4.0,,W,N,100,,  C,,0,,5,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,13,12,13.3,,9.4,,W,N,57,,SSW,,1,,6,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,13,18,9.3,,8.0,,W,N,83,,  W,,1,,7,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,14,6,7.2,,6.4,,W,W,89,,WNW,,5,,2,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,14,12,10.2,,5.4,,W,W,46,,WNW,,7,,2,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,14,18,7.7,,4.2,,W,W,56,,WNW,,4,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,15,6,5.1,,4.0,,W,W,84,,WNW,,2,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,15,12,7.2,,6.2,,W,W,87,,WSW,,1,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,15,18,9.7,,9.0,,W,W,91,,WNW,,4,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,16,6,6.8,,6.0,,W,W,89,, NW,,1,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,16,12,7.8,,7.0,,W,W,90,,SSE,,1,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,16,18,8.3,,7.9,,W,W,95,,WNW,,1,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,17,6,7.6,,7.5,,W,W,99,,  W,,1,,7,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,17,12,11.5,,9.4,,W,W,76,,  W,,1,,7,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,17,18,11.9,,9.7,,W,W,76,,  W,,2,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,18,6,13.3,,11.0,,W,W,76,,  W,,3,,5,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,18,12,13.3,,11.4,,W,W,80,, NW,,4,,7,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,18,18,11.4,,8.3,,W,W,65,,WNW,,4,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,19,6,9.3,,6.5,,W,W,66,,  W,,2,,4,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,19,12,9.5,,9.0,,W,W,94,,  W,,1,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,19,18,12.0,,9.6,,W,W,74,,WNW,,4,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,20,6,8.0,,7.0,,W,W,87,,WNW,,4,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,20,12,8.0,,6.9,,W,W,86,,  W,,2,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,20,18,6.7,,6.1,,W,W,92,,WNW,,1,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,21,6,4.0,,3.6,,W,W,94,,WSW,,2,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,21,12,4.3,,3.8,,W,W,92,,  W,,1,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,21,18,3.9,,3.4,,W,W,92,,WNW,,1,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,22,6,2.0,,1.7,,W,W,95,,  W,,3,,7,,5,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,22,12,4.7,,2.9,,W,W,74,,WNW,,3,,7,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,22,18,2.9,,2.2,,W,W,89,,  W,,1,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,23,6,0.7,,0.4,,W,W,95,,  C,,0,,3,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,23,12,5.4,,1.9,,W,W,52,,  W,,3,,4,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,23,18,2.4,,0.1,,W,W,63,,WSW,,2,,6,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,24,6,-0.9,,-1.7,,L,W,84,,  W,,1,,6,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,24,12,3.4,,0.4,,W,W,55,,SSW,,1,,1,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,24,18,-1.4,,-2.0,,W,W,88,, SE,,1,,0,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,25,6,-5.6,,-5.7,,L,W,92,,  C,,0,,0,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,25,12,4.4,,1.7,,W,W,61,,SSE,,1,,1,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,25,18,0.4,,-1.3,,W,W,70,,NNE,,1,,5,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,26,6,-3.5,,-3.7,,L,W,92,,NNE,,1,,7,,5,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,26,12,-2.1,,-2.6,,L,W,88,, NE,,2,,8,,5,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,26,18,-0.5,,-1.2,,L,W,87,,WNW,,1,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,27,6,0.2,,-0.1,,L,W,95,,ENE,,2,,8,,5,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,27,12,1.3,,0.1,,W,W,80,,ENE,,3,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,27,18,0.7,,-0.2,,W,W,84,,  E,,2,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,28,6,-0.3,,-0.8,,W,W,91,,  W,,1,,8,,5,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,28,12,0.4,,-0.5,,W,W,84,,  W,,2,,8,,5,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,28,18,2.2,,0.7,,W,W,76,,  W,,4,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,29,6,2.2,,1.1,,W,W,82,,  W,,3,,2,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,29,12,6.4,,3.3,,W,W,59,,  W,,3,,5,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,29,18,4.3,,2.7,,W,W,76,,  W,,1,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,30,6,7.5,,6.5,,W,W,87,,  W,,4,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,30,12,6.1,,3.9,,W,W,70,,WNW,,3,,5,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,11,30,18,5.2,,2.6,,W,W,63,,  W,,2,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,1,6,8.9,,7.8,,W,W,86,,WNW,,6,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,1,12,6.0,,3.6,,W,W,67,,WNW,,3,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,1,18,5.6,,3.4,,W,W,69,,  W,,5,,5,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,2,6,4.7,,2.7,,W,W,71,,  W,,3,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,2,12,4.2,,3.6,,W,W,91,,  W,,1,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,2,18,6.8,,6.5,,W,W,96,,WNW,,2,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,3,6,6.9,,6.4,,W,W,93,,  W,,2,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,3,12,8.7,,7.0,,W,W,79,,  W,,1,,7,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,3,18,5.0,,4.4,,W,W,91,,  W,,1,,1,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,4,6,-0.8,,-0.9,,W,W,98,,ENE,,1,,2,,5,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,4,12,8.8,,5.7,,W,W,62,,WNW,,1,,5,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,4,18,6.1,,4.5,,W,W,78,, SW,,2,,5,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,5,6,6.1,,5.1,,W,W,86,,  W,,1,,1,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,5,12,10.4,,6.8,,W,W,59,,  W,,3,,1,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,5,18,5.4,,4.1,,W,W,81,,  W,,1,,4,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,6,6,2.3,,2.1,,W,W,97,,  W,,1,,1,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,6,12,9.8,,6.8,,W,W,65,,  W,,2,,2,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,6,18,5.7,,4.2,,W,W,79,,  W,,2,,2,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,7,6,2.7,,2.1,,W,W,90,,  W,,2,,1,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,7,12,9.1,,7.0,,W,W,74,,  W,,2,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,7,18,8.3,,6.8,,W,W,81,, NW,,1,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,8,6,6.3,,6.2,,W,W,99,,  C,,0,,8,,4,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,8,12,10.1,,8.4,,W,W,80,, NE,,2,,3,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,8,18,6.2,,6.0,,W,W,97,,  E,,3,,8,,5,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,9,6,3.2,,3.1,,W,W,98,, SE,,1,,8,,3,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,9,12,5.2,,4.6,,W,W,91,,  W,,1,,8,,5,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,9,18,4.7,,3.4,,W,W,81,,  W,,3,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,10,6,5.8,,4.7,,W,W,85,,  W,,1,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,10,12,7.0,,4.2,,W,W,63,,  C,,0,,6,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,10,18,2.2,,1.2,,W,W,84,,  W,,1,,0,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,11,6,-3.3,,-3.3,,L,W,97,,  C,,0,,1,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,11,12,5.3,,2.8,,W,W,65,,WSW,,2,,6,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,11,18,4.9,,1.7,,W,W,55,,  W,,2,,6,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,12,6,5.1,,4.5,,W,W,91,,WNW,,2,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,12,12,7.2,,4.8,,W,W,69,,WNW,,4,,4,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,12,18,4.5,,3.3,,W,W,82,,WNW,,3,,0,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,13,6,1.8,,1.6,,W,W,97,,  C,,0,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,13,12,8.1,,5.5,,W,W,67,,  W,,4,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,13,18,5.1,,3.0,,W,W,70,,  W,,4,,6,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,14,6,3.3,,1.4,,W,W,71,,  W,,2,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,14,12,4.3,,1.4,,W,W,58,, NW,,2,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,14,18,0.0,,-1.0,,W,W,82,,  E,,1,,6,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,15,6,-0.2,,-0.7,,W,W,91,,  C,,0,,7,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,15,12,3.3,,1.7,,W,W,75,,  C,,0,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,15,18,3.4,,2.3,,W,W,83,,SSE,,1,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,16,6,3.7,,3.3,,W,W,94,,  W,,1,,8,,4,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,16,12,4.8,,3.8,,W,W,85,,  C,,0,,8,,5,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,16,18,4.2,,3.3,,W,W,86,,SSE,,1,,7,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,17,6,-1.4,,-1.4,,L,W,99,,  C,,0,,7,,2,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,17,12,5.2,,3.8,,W,W,80,,  W,,2,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,17,18,5.0,,4.4,,W,W,91,,WNW,,4,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,18,6,5.9,,5.2,,W,W,90,,WSW,,2,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,18,12,10.2,,7.8,,W,W,72,,  W,,5,,6,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,18,18,7.9,,6.6,,W,W,83,,  W,,2,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,19,6,6.9,,6.2,,W,W,90,,  W,,1,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,19,12,11.1,,8.6,,W,W,72,,  W,,1,,1,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,19,18,5.4,,4.8,,W,W,91,, SW,,1,,5,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,20,6,2.2,,2.1,,W,W,98,,WNW,,1,,8,,2,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,20,12,5.4,,4.6,,W,W,89,,  W,,1,,1,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,20,18,1.1,,1.0,,W,W,98,,  W,,1,,0,,3,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,21,6,1.5,,1.3,,W,W,97,,WSW,,1,,0,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,21,12,7.1,,4.9,,W,W,71,,  W,,3,,4,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,21,18,4.9,,4.2,,W,W,90,,WSW,,1,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,22,6,8.8,,6.1,,W,W,67,,  W,,4,,1,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,22,12,11.0,,7.6,,W,W,62,,  W,,5,,6,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,22,18,8.4,,6.7,,W,W,79,,WSW,,2,,2,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,23,6,7.1,,6.4,,W,W,91,,WNW,,1,,5,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,23,12,15.7,,8.6,,W,W,35,,WNW,,5,,1,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,23,18,11.0,,7.2,,W,W,58,,  W,,3,,6,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,24,6,2.9,,2.6,,W,W,95,,  C,,0,,1,,5,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,24,12,10.3,,7.7,,W,W,70,,  E,,1,,0,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,24,18,3.9,,3.5,,W,W,94,,  C,,0,,0,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,25,6,0.7,,0.6,,W,W,98,,SSW,,2,,2,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,25,12,10.0,,7.4,,W,W,69,,WNW,,3,,7,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,25,18,7.0,,5.8,,W,W,84,,  S,,1,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,26,6,8.1,,6.8,,W,W,83,,  W,,2,,4,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,26,12,14.6,,10.2,,W,W,57,,  W,,5,,4,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,26,18,11.4,,8.6,,W,W,69,,  W,,3,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,27,6,8.1,,6.4,,W,W,78,,  W,,2,,5,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,27,12,13.3,,8.9,,W,W,55,,WNW,,4,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,27,18,8.1,,6.1,,W,W,75,,  W,,3,,4,,9,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,28,6,7.3,,6.7,,W,W,92,,  W,,3,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,28,12,9.5,,8.0,,W,W,82,, NW,,3,,3,,7,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,28,18,5.6,,3.7,,W,W,73,,NNW,,1,,2,,8,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,29,6,4.4,,3.4,,W,W,85,,  E,,2,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2015,12,29,12,1.4,,0.3,,W,W,81,,  E,,3,,8,,7,
